key,subject,seed,backend,size,file,prompt
205_cukrus,a bowl of sugar cubes with a paper sack,,openai,1536x1024,205_cukrus.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a bowl of sugar cubes with a paper sack. Draw it whole, with a cut or sliced view beside it. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a characteristic detail; a plain canteen scene of workers with the food. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
206_druska,a salt cellar with a small pile of salt,,openai,1536x1024,206_druska.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a salt cellar with a small pile of salt. Draw it whole, with a cut or sliced view beside it. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a characteristic detail; a plain canteen scene of workers with the food. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
195_tepalas,an oil can lubricating machine gears,,openai,1536x1024,195_tepalas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: an oil can lubricating machine gears. Draw it whole, with a cut or sliced view beside it. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a characteristic detail; a plain canteen scene of workers with the food. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
195_tepalas,an oil can lubricating machine gears,,openai,1536x1024,195_tepalas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: an oil can lubricating machine gears. Draw it whole, with a cut or sliced view beside it. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 small supporting insets: a close-up of the oil can's spout releasing a single drop onto gear teeth; a mechanic's hand wiping an oily machine part with a rag. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
207_butelis,an empty glass bottle,,openai,1536x1024,207_butelis.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: an empty glass bottle. Draw it whole, with a cut or sliced view beside it. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a characteristic detail; a plain canteen scene of workers with the food. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
208_maistas,"a spread of basic foods on a table — bread, cheese, apples and eggs",,openai,1536x1024,208_maistas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a spread of basic foods on a table — bread, cheese, apples and eggs. Compose the card as a calm specimen chart: arrange the named items in an even row or grid, each drawn small, clean and complete in its own right, with no single item dominating the card. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
208_maistas,"a spread of basic foods on a table — bread, cheese, apples and eggs",,openai,1536x1024,208_maistas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a spread of basic foods on a table — bread, cheese, apples and eggs. Compose the card as a calm specimen chart: arrange the named items in an even row or grid, each drawn small, clean and complete in its own right, with no single item dominating the card. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
208_maistas,"a spread of basic foods on a table — bread, cheese, apples and eggs",,openai,1536x1024,208_maistas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a spread of basic foods on a table — bread, cheese, apples and eggs. Compose the card as a calm specimen chart of the foods only: the named foods arranged in an even grid, each drawn clean and complete. No people anywhere on the card. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
209_stalas,a plain wooden table,,openai,1536x1024,209_stalas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a plain wooden table. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
210_kede,a plain wooden chair,,openai,1536x1024,210_kede.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a plain wooden chair. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
211_lova,"a single bed, neatly made",,openai,1536x1024,211_lova.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a single bed, neatly made. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
213_langas,a house window with frame and curtains,,openai,1536x1024,213_langas.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a house window with frame and curtains. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
214_durys,a panel door with a handle,,openai,1536x1024,214_durys.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a panel door with a handle. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
215_miegamasis,a bedroom with a bed and a wardrobe,,openai,1536x1024,215_miegamasis.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a bedroom with a bed and a wardrobe. Draw it clearly and centered for identification. Keep the subject large and dominant in the foreground, floating cleanly on the cream paper on a simple background. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Include 2 to 3 small supporting insets: a close-up of a working detail; a worker using it in a plain civic setting. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
